"Date","Price","Open","High","Low","Change %"
"Apr 25, 2019","8,611.82","8,572.84","8,651.23","8,559.40","0.43%"
"Apr 24, 2019","8,574.79","8,557.69","8,595.59","8,526.57","0.20%"
"Apr 23, 2019","8,558.03","8,557.56","8,567.88","8,511.95","0.01%"
"Apr 22, 2019","8,557.43","8,553.23","8,591.26","8,547.46","0.08%"
"Apr 19, 2019","8,550.44","8,553.24","8,554.64","8,545.34","-0.07%"
"Apr 18, 2019","8,556.68","8,521.67","8,569.42","8,506.32","0.44%"
"Apr 17, 2019","8,519.37","8,568.77","8,575.14","8,512.67","-0.60%"
"Apr 16, 2019","8,570.75","8,638.32","8,644.80","8,543.23","-0.80%"
"Apr 15, 2019","8,639.99","8,652.92","8,663.41","8,603.44","-0.13%"
"Apr 12, 2019","8,651.66","8,685.39","8,700.33","8,648.41","-0.39%"
"Apr 11, 2019","8,685.57","8,784.73","8,793.52","8,664.33","-1.13%"
"Apr 10, 2019","8,784.76","8,752.69","8,802.92","8,738.38","0.36%"
"Apr 09, 2019","8,752.82","8,714.69","8,768.04","8,708.41","0.45%"
"Apr 08, 2019","8,713.86","8,678.34","8,758.02","8,676.33","0.41%"
"Apr 05, 2019","8,678.59","8,681.12","8,693.78","8,629.28","-0.03%"
"Apr 04, 2019","8,680.97","8,655.92","8,694.75","8,604.69","0.28%"
"Apr 03, 2019","8,657.14","8,690.88","8,694.00","8,646.99","-0.41%"
"Apr 02, 2019","8,692.35","8,643.26","8,692.55","8,635.58","0.58%"
"Apr 01, 2019","8,642.26","8,668.06","8,705.72","8,634.34","-0.35%"
"Mar 29, 2019","8,672.98","8,697.61","8,721.82","8,645.33","-0.26%"
"Mar 28, 2019","8,695.67","8,810.80","8,830.17","8,682.58","-1.31%"
"Mar 27, 2019","8,810.83","8,834.41","8,868.07","8,797.50","-0.27%"
"Mar 26, 2019","8,834.64","8,867.14","8,877.74","8,812.72","-0.39%"
"Mar 25, 2019","8,869.16","8,820.68","8,886.12","8,805.58","0.52%"
"Mar 22, 2019","8,823.48","8,769.16","8,829.65","8,751.92","0.58%"
"Mar 21, 2019","8,772.40","8,787.63","8,829.55","8,730.83","-0.16%"
"Mar 20, 2019","8,786.30","8,772.08","8,815.67","8,692.99","0.19%"
"Mar 19, 2019","8,769.57","8,752.60","8,801.42","8,743.94","0.20%"
"Mar 18, 2019","8,751.74","8,739.01","8,772.07","8,713.88","0.17%"
"Mar 15, 2019","8,737.14","8,713.15","8,771.12","8,700.99","0.25%"
"Mar 14, 2019","8,715.09","8,782.72","8,791.17","8,692.58","-0.75%"
"Mar 13, 2019","8,780.58","8,730.15","8,795.19","8,723.77","0.57%"
"Mar 12, 2019","8,730.91","8,696.54","8,735.83","8,684.97","0.35%"
"Mar 11, 2019","8,700.66","8,733.86","8,738.87","8,678.21","-0.31%"
"Mar 08, 2019","8,727.30","8,634.11","8,742.94","8,630.33","1.09%"
"Mar 07, 2019","8,633.18","8,631.85","8,651.78","8,597.94","0.02%"
"Mar 06, 2019","8,631.84","8,638.96","8,671.59","8,613.39","-0.07%"
"Mar 05, 2019","8,638.05","8,629.14","8,642.59","8,592.04","0.09%"
"Mar 04, 2019","8,630.42","8,677.03","8,699.99","8,601.88","-0.52%"
"Mar 01, 2019","8,675.22","8,790.62","8,808.95","8,652.33","-1.34%"
"Feb 28, 2019","8,793.24","8,825.73","8,876.75","8,786.42","-0.37%"
"Feb 27, 2019","8,826.07","8,908.00","8,914.83","8,806.09","-0.88%"
"Feb 26, 2019","8,904.86","8,871.23","8,913.40","8,864.92","0.28%"
"Feb 25, 2019","8,879.82","8,925.05","8,940.00","8,866.31","-0.40%"
"Feb 22, 2019","8,915.08","8,896.33","8,951.18","8,878.10","0.25%"
"Feb 21, 2019","8,892.89","8,994.83","9,015.05","8,885.16","-1.15%"
"Feb 20, 2019","8,996.53","9,063.04","9,088.85","8,987.93","-0.78%"
"Feb 19, 2019","9,067.03","8,978.35","9,073.59","8,967.07","0.98%"
"Feb 18, 2019","8,978.67","8,948.48","8,988.08","8,941.99","0.32%"
"Feb 15, 2019","8,949.92","8,894.90","8,960.53","8,886.77","0.69%"
"Feb 14, 2019","8,888.38","8,828.67","8,905.37","8,828.67","0.66%"
"Feb 13, 2019","8,830.33","8,880.30","8,913.48","8,820.94","-0.55%"
"Feb 12, 2019","8,879.36","8,882.10","8,903.80","8,854.45","-0.07%"
"Feb 11, 2019","8,885.55","8,867.36","8,904.15","8,852.93","0.25%"
"Feb 08, 2019","8,863.10","8,833.91","8,874.23","8,816.99","0.30%"
"Feb 07, 2019","8,837.00","8,812.52","8,851.17","8,784.95","0.28%"
"Feb 06, 2019","8,812.05","8,869.69","8,877.32","8,806.52","-0.67%"
"Feb 05, 2019","8,871.20","8,850.70","8,883.81","8,839.57","0.24%"
"Feb 04, 2019","8,850.19","8,891.12","8,899.55","8,828.55","-0.44%"
"Feb 01, 2019","8,889.65","8,845.98","8,914.43","8,837.27","0.35%"
"Jan 31, 2019","8,859.00","8,871.02","8,898.77","8,833.84","-0.05%"
"Jan 30, 2019","8,863.83","8,834.52","8,893.10","8,792.90","0.39%"
"Jan 29, 2019","8,829.53","8,796.18","8,839.17","8,788.83","0.42%"
"Jan 28, 2019","8,792.50","8,797.44","8,801.40","8,753.42","-0.01%"
"Jan 25, 2019","8,793.15","8,690.00","8,796.32","8,671.35","1.10%"
"Jan 24, 2019","8,697.23","8,716.57","8,734.50","8,678.84","-0.17%"
"Jan 23, 2019","8,712.27","8,756.08","8,756.08","8,679.42","-0.43%"
"Jan 22, 2019","8,749.50","8,694.25","8,754.00","8,680.95","0.53%"
"Jan 21, 2019","8,703.35","8,692.20","8,726.41","8,679.94","0.19%"
"Jan 18, 2019","8,686.89","8,756.13","8,764.92","8,680.70","-0.76%"
"Jan 17, 2019","8,753.08","8,739.36","8,775.07","8,735.99","0.14%"
"Jan 16, 2019","8,740.60","8,722.73","8,751.34","8,711.40","0.23%"
"Jan 15, 2019","8,720.67","8,741.59","8,753.75","8,695.58","-0.22%"
"Jan 14, 2019","8,739.58","8,705.34","8,774.53","8,701.02","0.33%"
"Jan 11, 2019","8,710.75","8,738.05","8,759.15","8,704.66","-0.25%"
"Jan 10, 2019","8,732.73","8,814.59","8,825.57","8,731.03","-0.93%"
"Jan 09, 2019","8,814.62","8,810.12","8,824.85","8,744.55","0.05%"
"Jan 08, 2019","8,810.13","8,828.58","8,843.03","8,766.62","-0.25%"
"Jan 07, 2019","8,831.90","8,834.51","8,878.44","8,810.54","0.06%"
"Jan 04, 2019","8,826.38","8,892.07","8,924.98","8,772.95","-0.79%"
"Jan 03, 2019","8,896.97","8,835.96","8,904.39","8,820.87","0.94%"
"Jan 02, 2019","8,814.31","8,819.60","8,841.20","8,776.78","-0.09%"
"Jan 01, 2019","8,822.47","8,822.47","8,822.47","8,822.47","0.00%"
"Dec 31, 2018","8,822.47","8,807.48","8,835.67","8,786.92","0.15%"
"Dec 28, 2018","8,809.64","8,757.82","8,811.77","8,749.59","0.64%"
"Dec 27, 2018","8,753.43","8,726.58","8,786.73","8,718.19","0.34%"
"Dec 26, 2018","8,724.15","8,751.52","8,810.27","8,709.35","-0.19%"
"Dec 25, 2018","8,740.69","8,752.10","8,754.38","8,727.11","-0.17%"
"Dec 24, 2018","8,755.85","8,695.42","8,762.75","8,689.81","0.94%"
"Dec 21, 2018","8,674.64","8,674.33","8,717.25","8,656.41","0.01%"
"Dec 20, 2018","8,673.82","8,569.37","8,722.07","8,568.06","1.25%"
"Dec 19, 2018","8,566.63","8,613.22","8,671.98","8,556.91","-0.57%"
"Dec 18, 2018","8,615.33","8,591.51","8,626.34","8,586.58","0.26%"
"Dec 17, 2018","8,593.05","8,546.56","8,611.05","8,527.85","0.47%"
"Dec 14, 2018","8,553.12","8,542.21","8,568.55","8,513.68","0.07%"
"Dec 13, 2018","8,547.25","8,571.74","8,579.50","8,534.67","-0.26%"
"Dec 12, 2018","8,569.39","8,575.94","8,592.98","8,553.12","-0.05%"
"Dec 11, 2018","8,573.39","8,599.37","8,630.87","8,561.88","-0.33%"
"Dec 10, 2018","8,601.47","8,604.25","8,640.14","8,581.50","0.23%"
"Dec 07, 2018","8,581.98","8,523.10","8,597.65","8,514.50","0.73%"
"Dec 06, 2018","8,519.75","8,486.56","8,567.92","8,483.19","0.43%"
"Dec 05, 2018","8,483.04","8,470.85","8,498.60","8,445.02","0.17%"
"Dec 04, 2018","8,468.79","8,472.56","8,500.34","8,452.23","-0.04%"
"Dec 03, 2018","8,471.80","8,513.98","8,519.06","8,462.07","-0.40%"
"Nov 30, 2018","8,505.49","8,501.42","8,514.03","8,462.16","0.09%"
"Nov 29, 2018","8,497.42","8,492.64","8,537.89","8,483.95","0.06%"
"Nov 28, 2018","8,491.97","8,445.03","8,529.93","8,420.19","0.54%"
"Nov 27, 2018","8,446.35","8,483.50","8,516.75","8,423.56","-0.44%"
"Nov 26, 2018","8,483.47","8,508.39","8,523.23","8,478.75","-0.19%"
"Nov 23, 2018","8,499.34","8,506.76","8,530.79","8,479.88","-0.11%"
"Nov 22, 2018","8,508.62","8,494.67","8,529.25","8,486.99","0.19%"
"Nov 21, 2018","8,492.64","8,487.02","8,526.11","8,471.11","0.09%"
"Nov 20, 2018","8,484.94","8,493.06","8,529.48","8,468.42","-0.16%"
"Nov 19, 2018","8,498.12","8,482.33","8,510.40","8,461.19","0.28%"
"Nov 16, 2018","8,474.42","8,419.81","8,502.01","8,417.03","0.65%"
"Nov 15, 2018","8,419.92","8,417.50","8,440.25","8,381.15","0.04%"
"Nov 14, 2018","8,416.36","8,360.87","8,454.66","8,325.34","0.65%"
"Nov 13, 2018","8,362.05","8,360.33","8,393.74","8,325.09","0.01%"
"Nov 12, 2018","8,360.82","8,418.26","8,432.97","8,358.80","-0.64%"
"Nov 09, 2018","8,414.85","8,482.71","8,492.61","8,393.43","-0.82%"
"Nov 08, 2018","8,484.30","8,490.07","8,512.58","8,467.19","-0.04%"
"Nov 07, 2018","8,487.80","8,491.15","8,550.49","8,467.35","0.00%"
"Nov 06, 2018","8,487.72","8,534.06","8,556.67","8,467.85","-0.50%"
"Nov 05, 2018","8,530.31","8,500.59","8,555.74","8,492.26","0.41%"
"Nov 02, 2018","8,495.48","8,541.76","8,548.52","8,473.05","-0.50%"
"Nov 01, 2018","8,538.12","8,473.58","8,569.89","8,473.58","0.76%"
